what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.adobe.flexbuilder.services.PHPService,4.0.1.277662,com.adobe.flexbuilder.services.PHPService,1291107625720
stopped,bundle,com.adobe.flexbuilder.services.StaticContentService,4.0.1.277662,com.adobe.flexbuilder.services.StaticContentService,1291107625720
stopped,bundle,com.adobe.flexbuilder.DCDService,4.0.1.277662,com.adobe.flexbuilder.DCDService,1291107625720
stopped,bundle,com.adobe.flexbuilder.axis2,4.0.1.277662,com.adobe.flexbuilder.axis2,1291107625720
stopped,bundle,com.adobe.flexbuilder.dcrad.derived,4.0.1.277662,com.adobe.flexbuilder.dcrad.derived,1291107625736
stopped,bundle,com.adobe.flexbuilder.multisdk,4.0.1.277662,com.adobe.flexbuilder.multisdk,1291107625736
stopped,bundle,com.adobe.flexbuilder.ui,4.0.1.277662,com.adobe.flexbuilder.ui,1291107625767
stopped,bundle,com.adobe.flexide.playerview,4.0.1.277662,com.adobe.flexide.playerview,1291107625767
stopped,bundle,com.adobe.flexide.embeddedplayer,4.0.1.277662,com.adobe.flexide.embeddedplayer,1291107626029
stopped,bundle,com.adobe.flexbuilder.project,4.0.1.277662,com.adobe.flexbuilder.project,1291107626766
stopped,bundle,com.adobe.flexbuilder.editors.derived,4.0.1.277662,com.adobe.flexbuilder.editors.derived,1291107626766
stopped,bundle,com.adobe.flexbuilder.flexunit.derived,4.0.1.277662,com.adobe.flexbuilder.flexunit.derived,1291107626891
stopped,bundle,com.adobe.flexbuilder.help,4.0.1.277662,com.adobe.flexbuilder.help,1291107626891
stopped,bundle,com.adobe.flexbuilder.json,4.0.1.277662,com.adobe.flexbuilder.json,1291107626954
stopped,bundle,com.adobe.flexbuilder.services.WEBService.derived,4.0.1.277662,com.adobe.flexbuilder.services.WEBService.derived,1291107627241
stopped,bundle,com.adobe.flexide.amt,4.0.1.277662,com.adobe.flexide.amt,1291107629704
stopped,bundle,com.adobe.flexide.communityhelp,4.0.1.277662,com.adobe.flexide.communityhelp,1291107629705
stopped,bundle,com.adobe.flexbuilder.utils.osnative,4.0.1.277662,com.adobe.flexbuilder.utils.osnative,1291107629705
stopped,bundle,com.adobe.flexide.nativelibs,4.0.1.277662,com.adobe.flexide.nativelibs,1291107632119
stopped,bundle,com.adobe.model.core,1.0.2.v20100315273147,com.adobe.model.core,1291107632119
stopped,bundle,org.eclipse.mylyn.ide.ant,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.ide.ant,1291107632119
stopped,bundle,org.eclipse.ant.ui,3.3.1.v20090120_r342,org.eclipse.ant.ui,1291107632119
stopped,bundle,org.eclipse.mylyn.java.tasks,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.tasks,1291107632119
stopped,bundle,org.eclipse.mylyn.java.ui,3.0.5.v20090218-1800-e3x,org.eclipse.mylyn.java.ui,1291107632119
stopped,bundle,org.eclipse.jdt.junit,3.4.0.v20080603-2000,org.eclipse.jdt.junit,1291107632121
