what,kind,bundleId,bundleVersion,description,time
stopped,bundle,com.adobe.flexide.mxml.core,4.0.1.277662,com.adobe.flexide.mxml.core,1291185937419
stopped,bundle,com.adobe.flexide.css.core,4.0.1.277662,com.adobe.flexide.css.core,1291185937419
stopped,bundle,com.adobe.flexide.as.core,4.0.1.277662,com.adobe.flexide.as.core,1291185937419
stopped,bundle,com.adobe.flexide.externaleditors,4.0.1.277662,com.adobe.flexide.externaleditors,1291185937419
stopped,bundle,com.adobe.flexide.editorcore,4.0.1.277662,com.adobe.flexide.editorcore,1291185937419
stopped,bundle,com.adobe.flexbuilder.mxmlmodel,4.0.1.277662,com.adobe.flexbuilder.mxmlmodel,1291185937419
stopped,bundle,com.adobe.flexide.launching,4.0.1.277662,com.adobe.flexide.launching,1291185937419
stopped,bundle,com.adobe.flexbuilder.codemodel,4.0.1.277662,com.adobe.flexbuilder.codemodel,1291185937809
stopped,bundle,com.adobe.flash.codemodel.core,4.0.1.277662,com.adobe.flash.codemodel.core,1291185937809
stopped,bundle,com.adobe.flash.codemodel.osgi,4.0.1.277662,com.adobe.flash.codemodel.osgi,1291185937809
stopped,bundle,com.adobe.flexbuilder.services.HTTPService,4.0.1.277662,com.adobe.flexbuilder.services.HTTPService,1291185937809
stopped,bundle,com.adobe.flexbuilder.services.PHPService,4.0.1.277662,com.adobe.flexbuilder.services.PHPService,1291185937809
stopped,bundle,com.adobe.flexbuilder.services.StaticContentService,4.0.1.277662,com.adobe.flexbuilder.services.StaticContentService,1291185937809
stopped,bundle,com.adobe.flexbuilder.DCDService,4.0.1.277662,com.adobe.flexbuilder.DCDService,1291185937809
stopped,bundle,com.adobe.flexbuilder.axis2,4.0.1.277662,com.adobe.flexbuilder.axis2,1291185937809
stopped,bundle,com.adobe.flexbuilder.dcrad.derived,4.0.1.277662,com.adobe.flexbuilder.dcrad.derived,1291185937809
stopped,bundle,com.adobe.flexbuilder.multisdk,4.0.1.277662,com.adobe.flexbuilder.multisdk,1291185937809
stopped,bundle,com.adobe.flexbuilder.ui,4.0.1.277662,com.adobe.flexbuilder.ui,1291185937809
stopped,bundle,com.adobe.flexide.playerview,4.0.1.277662,com.adobe.flexide.playerview,1291185937809
stopped,bundle,com.adobe.flexide.embeddedplayer,4.0.1.277662,com.adobe.flexide.embeddedplayer,1291185937809
stopped,bundle,com.adobe.flexbuilder.project,4.0.1.277662,com.adobe.flexbuilder.project,1291185937871
stopped,bundle,com.adobe.flexbuilder.editors.derived,4.0.1.277662,com.adobe.flexbuilder.editors.derived,1291185937871
stopped,bundle,com.adobe.flexbuilder.flexunit.derived,4.0.1.277662,com.adobe.flexbuilder.flexunit.derived,1291185937871
stopped,bundle,com.adobe.flexbuilder.help,4.0.1.277662,com.adobe.flexbuilder.help,1291185937871
stopped,bundle,com.adobe.flexbuilder.json,4.0.1.277662,com.adobe.flexbuilder.json,1291185937871
stopped,bundle,com.adobe.flexbuilder.services.WEBService.derived,4.0.1.277662,com.adobe.flexbuilder.services.WEBService.derived,1291185937871
stopped,bundle,com.adobe.flexide.amt,4.0.1.277662,com.adobe.flexide.amt,1291185938074
